list_key,human_code,mean_boot,ci_low_boot,ci_high_boot,freq,salient
list.cause,44,0.049683521102666245,0.012048192771084338,0.10090361445783133,0.012048192771084338,FALSE
list.cause,51,0.048912977136509564,0.012048192771084338,0.0963855421686747,0.012048192771084338,FALSE
list.cause,5,0.04880065164796421,0.012048192771084338,0.0963855421686747,0.012048192771084338,FALSE
list.cause,52,0.04977386657515106,0.012048192771084338,0.0963855421686747,0.012048192771084338,FALSE
list.cause,54,0.05000608494584398,0.012048192771084338,0.0963855421686747,0.012048192771084338,FALSE
list.cause,57,0.050141563200921696,0.012048192771084338,0.0963855421686747,0.012048192771084338,FALSE
list.cause,58,0.04842540895288471,0.012048192771084338,0.0963855421686747,0.012048192771084338,FALSE
list.cause,59,0.050267941065172544,0.012048192771084338,0.0963855421686747,0.012048192771084338,FALSE
list.cause,60,0.04826623567440494,0.012048192771084338,0.0963855421686747,0.012048192771084338,FALSE
list.cause,61,0.04987705925743791,0.012048192771084338,0.0963855421686747,0.012048192771084338,FALSE
list.conseq,22,0.05392479006936838,0.012048192771084338,0.10843373493975904,0.37349397590361444,TRUE
list.conseq,17,0.0548794572842328,0.012048192771084338,0.10843373493975904,0.3493975903614458,TRUE
list.conseq,11,0.05384036144578313,0.012048192771084338,0.10843373493975904,0.20481927710843373,TRUE
list.conseq,6,0.05362603091841583,0.012048192771084338,0.10843373493975904,0.1686746987951807,TRUE
list.conseq,18,0.055976441262005426,0.012048192771084338,0.10843373493975904,0.1566265060240964,TRUE
list.conseq,12,0.05614751093623989,0.012048192771084338,0.10843373493975904,0.13253012048192772,TRUE
list.conseq,2,0.05648884719870381,0.012048192771084338,0.10843373493975904,0.12048192771084337,TRUE
list.conseq,28,0.05384606032606713,0.012048192771084338,0.10843373493975904,0.10843373493975904,TRUE
list.conseq,25,0.05479750326607635,0.012048192771084338,0.10843373493975904,0.0963855421686747,FALSE
list.conseq,8,0.054876793606587156,0.012048192771084338,0.10843373493975904,0.0963855421686747,FALSE
list.conseq,46,0.05409516855299988,0.012048192771084338,0.10843373493975904,0.08433734939759036,FALSE
list.conseq,40,0.05492952599071717,0.012048192771084338,0.10843373493975904,0.08433734939759036,FALSE
list.conseq,15,0.05538517707192406,0.012048192771084338,0.10843373493975904,0.07228915662650602,FALSE
list.conseq,3,0.054994170229304314,0.012048192771084338,0.10843373493975904,0.07228915662650602,FALSE
list.conseq,0,0.05552645364064956,0.012048192771084338,0.10843373493975904,0.07228915662650602,FALSE
list.conseq,67,0.05533199195171026,0.012048192771084338,0.10843373493975904,0.07228915662650602,FALSE
list.conseq,26,0.05456266152222182,0.012048192771084338,0.10843373493975904,0.07228915662650602,FALSE
list.conseq,29,0.055296260115537225,0.012048192771084338,0.10843373493975904,0.07228915662650602,FALSE
list.conseq,27,0.05498134670662345,0.012048192771084338,0.10843373493975904,0.060240963855421686,FALSE
list.conseq,13,0.05338741902282497,0.012048192771084338,0.10843373493975904,0.04819277108433735,FALSE
list.conseq,16,0.05528998585434857,0.012048192771084338,0.10843373493975904,0.03614457831325301,FALSE
list.conseq,20,0.055770097579397465,0.012048192771084338,0.10843373493975904,0.03614457831325301,FALSE
list.conseq,33,0.05486598963831155,0.012048192771084338,0.10843373493975904,0.03614457831325301,FALSE
list.conseq,42,0.05488621151271754,0.012048192771084338,0.10843373493975904,0.03614457831325301,FALSE
list.conseq,14,0.05382174510352206,0.012048192771084338,0.10843373493975904,0.024096385542168676,FALSE
list.conseq,23,0.0551947268030036,0.012048192771084338,0.10843373493975904,0.024096385542168676,FALSE
list.conseq,24,0.05471583302908604,0.012048192771084338,0.10843373493975904,0.024096385542168676,FALSE
list.conseq,21,0.05348961237303338,0.012048192771084338,0.10843373493975904,0.024096385542168676,FALSE
list.conseq,30,0.05480770402134321,0.012048192771084338,0.10843373493975904,0.024096385542168676,FALSE
list.conseq,5,0.05421078866424325,0.012048192771084338,0.10843373493975904,0.024096385542168676,FALSE
list.conseq,45,0.055152059852312474,0.012048192771084338,0.10843373493975904,0.024096385542168676,FALSE
list.conseq,31,0.055188495919160516,0.012048192771084338,0.10843373493975904,0.012048192771084338,FALSE
list.conseq,32,0.053473001317008925,0.012048192771084338,0.10843373493975904,0.012048192771084338,FALSE
list.conseq,9,0.05600155932120798,0.012048192771084338,0.10843373493975904,0.012048192771084338,FALSE
list.conseq,34,0.055906036205121995,0.012048192771084338,0.10843373493975904,0.012048192771084338,FALSE
list.conseq,35,0.05537791934640682,0.012048192771084338,0.10843373493975904,0.012048192771084338,FALSE
list.conseq,36,0.05586312862787181,0.012048192771084338,0.10843373493975904,0.012048192771084338,FALSE
list.conseq,37,0.05406520341183465,0.012048192771084338,0.10843373493975904,0.012048192771084338,FALSE
list.conseq,38,0.05387748175801799,0.012048192771084338,0.0963855421686747,0.012048192771084338,FALSE
list.conseq,39,0.05424130599477016,0.012048192771084338,0.10843373493975904,0.012048192771084338,FALSE
list.conseq,41,0.05572440515832173,0.012048192771084338,0.10843373493975904,0.012048192771084338,FALSE
list.conseq,43,0.05466444089611458,0.012048192771084338,0.10843373493975904,0.012048192771084338,FALSE
list.conseq,47,0.054362611737271666,0.012048192771084338,0.10843373493975904,0.012048192771084338,FALSE
list.conseq,49,0.05594932707621607,0.012048192771084338,0.10843373493975904,0.012048192771084338,FALSE
list.conseq,48,0.0540648973289728,0.012048192771084338,0.0993975903614458,0.012048192771084338,FALSE
list.conseq,50,0.05632984198098928,0.012048192771084338,0.10843373493975904,0.012048192771084338,FALSE
list.conseq,51,0.0530266226195103,0.012048192771084338,0.09909638554216896,0.012048192771084338,FALSE
list.conseq,52,0.05451412902364746,0.012048192771084338,0.10843373493975904,0.012048192771084338,FALSE
list.conseq,53,0.05552910731070177,0.012048192771084338,0.10060240963855449,0.012048192771084338,FALSE
list.conseq,54,0.05644644777706614,0.012048192771084338,0.10843373493975904,0.012048192771084338,FALSE
list.conseq,55,0.05528280970190164,0.012048192771084338,0.10843373493975904,0.012048192771084338,FALSE
list.conseq,56,0.05476340847260008,0.012048192771084338,0.10843373493975904,0.012048192771084338,FALSE
list.conseq,57,0.05394221261947486,0.012048192771084338,0.10843373493975904,0.012048192771084338,FALSE
list.conseq,58,0.05565001943256898,0.012048192771084338,0.10843373493975904,0.012048192771084338,FALSE
list.conseq,59,0.053956005290042346,0.012048192771084338,0.10843373493975904,0.012048192771084338,FALSE
list.conseq,61,0.05683683269911128,0.012048192771084338,0.10843373493975904,0.012048192771084338,FALSE
list.conseq,65,0.05524418562240891,0.012048192771084338,0.10843373493975904,0.012048192771084338,FALSE
list.conseq,66,0.05503390078532754,0.012048192771084338,0.10843373493975904,0.012048192771084338,FALSE
list.mitig,12,0.05946891397678486,0.013157894736842105,0.11842105263157894,0.40789473684210525,TRUE
list.mitig,17,0.05911692340607616,0.013157894736842105,0.11842105263157894,0.27631578947368424,TRUE
list.mitig,14,0.06014088250930356,0.013157894736842105,0.11842105263157894,0.19736842105263158,TRUE
list.mitig,11,0.059581171237954034,0.013157894736842105,0.11842105263157894,0.15789473684210525,TRUE
list.mitig,4,0.05803619088288672,0.013157894736842105,0.10526315789473684,0.14473684210526316,TRUE
list.mitig,32,0.05783322635857937,0.013157894736842105,0.10526315789473684,0.13157894736842105,TRUE
list.mitig,0,0.05877104197741317,0.013157894736842105,0.11842105263157894,0.09210526315789473,FALSE
list.mitig,16,0.05923710792131844,0.013157894736842105,0.11842105263157894,0.09210526315789473,FALSE
list.mitig,21,0.061124401913875595,0.013157894736842105,0.11842105263157894,0.09210526315789473,FALSE
list.mitig,34,0.058786078098471986,0.013157894736842105,0.11842105263157894,0.09210526315789473,FALSE
list.mitig,8,0.059738177932139994,0.013157894736842105,0.11842105263157894,0.09210526315789473,FALSE
list.mitig,24,0.06048387096774193,0.013157894736842105,0.11842105263157894,0.07894736842105263,FALSE
list.mitig,1,0.060006960432617655,0.013157894736842105,0.11842105263157894,0.06578947368421052,FALSE
list.mitig,22,0.058765733708640924,0.013157894736842105,0.11842105263157894,0.05263157894736842,FALSE
list.mitig,15,0.05779884935009588,0.013157894736842105,0.11842105263157894,0.039473684210526314,FALSE
list.mitig,36,0.05917081435984327,0.013157894736842105,0.11842105263157894,0.039473684210526314,FALSE
list.mitig,18,0.05843379892718678,0.013157894736842105,0.10526315789473684,0.02631578947368421,FALSE
list.mitig,19,0.05809084645147612,0.013157894736842105,0.11842105263157894,0.02631578947368421,FALSE
list.mitig,28,0.058503041523406504,0.013157894736842105,0.10526315789473684,0.02631578947368421,FALSE
list.mitig,29,0.058403049878216665,0.013157894736842105,0.10526315789473684,0.02631578947368421,FALSE
list.mitig,3,0.05972481966337163,0.013157894736842105,0.11842105263157894,0.02631578947368421,FALSE
list.mitig,37,0.058998729217409715,0.013157894736842105,0.11842105263157894,0.02631578947368421,FALSE
list.mitig,38,0.05839231547017189,0.013157894736842105,0.11842105263157894,0.02631578947368421,FALSE
list.mitig,40,0.05826119284083063,0.013157894736842105,0.11842105263157894,0.02631578947368421,FALSE
list.mitig,43,0.058833641893678915,0.013157894736842105,0.11842105263157894,0.02631578947368421,FALSE
list.mitig,6,0.058274470232088794,0.013157894736842105,0.11842105263157894,0.02631578947368421,FALSE
list.mitig,47,0.05945024504581291,0.013157894736842105,0.10953947368420962,0.02631578947368421,FALSE
list.mitig,13,0.05904489319976679,0.013157894736842105,0.11842105263157894,0.013157894736842105,FALSE
list.mitig,20,0.05954482242190843,0.013157894736842105,0.11842105263157894,0.013157894736842105,FALSE
list.mitig,25,0.059707425663857526,0.013157894736842105,0.11842105263157894,0.013157894736842105,FALSE
list.mitig,26,0.058893468611287254,0.013157894736842105,0.11842105263157894,0.013157894736842105,FALSE
list.mitig,51,0.056730157045840404,0.013157894736842105,0.10526315789473684,0.013157894736842105,FALSE
list.mitig,27,0.058251651395695714,0.013157894736842105,0.11842105263157894,0.013157894736842105,FALSE
list.mitig,31,0.05893028717839222,0.013157894736842105,0.11842105263157894,0.013157894736842105,FALSE
list.mitig,33,0.05937066296573076,0.013157894736842105,0.10526315789473684,0.013157894736842105,FALSE
list.mitig,9,0.05958969719546591,0.013157894736842105,0.11842105263157894,0.013157894736842105,FALSE
list.mitig,41,0.058371510760707436,0.013157894736842105,0.11842105263157894,0.013157894736842105,FALSE
list.mitig,42,0.05879934210526316,0.013157894736842105,0.11842105263157894,0.013157894736842105,FALSE
list.mitig,52,0.05917726571230908,0.013157894736842105,0.11842105263157894,0.013157894736842105,FALSE
list.mitig,45,0.05722278738555442,0.013157894736842105,0.10526315789473684,0.013157894736842105,FALSE
list.mitig,46,0.05992822966507177,0.013157894736842105,0.11842105263157894,0.013157894736842105,FALSE
list.mitig,48,0.05790270327686016,0.013157894736842105,0.10526315789473684,0.013157894736842105,FALSE
list.mitig,49,0.058376575240919194,0.013157894736842105,0.10526315789473684,0.013157894736842105,FALSE
list.mitig,50,0.058503041523406504,0.013157894736842105,0.11842105263157894,0.013157894736842105,FALSE
